"","Site","Date","NDVI","SAVI","NDMI","NDWI","EVI","BSI","NSMI","NDSI"
"2200","US-Wkg","2019-09-04",0.349588334872986,0.524302873110205,-0.115721602,-0.374076291,0.950668832011751,0.13332087351514,0.157792768456707,0.469400602712494
"2201","US-Wkg","2019-09-07",0.292728030227123,0.439020060166998,-0.153233803,-0.332784598,0.828837415443894,0.159165414791379,0.154294566882056,0.46241841026156
"2202","US-Wkg","2019-09-12",0.293695072215374,0.440466800271419,-0.16049106,-0.367927136,0.601933690540921,0.188621009738835,0.171847959181094,0.498621892872075
"2203","US-Wkg","2019-09-17",NA,NA,NA,NA,NA,NA,NA,NA
"2204","US-Wkg","2019-09-19",0.321029873191741,0.481463782875978,-0.152032811,-0.366961291,0.709277586528329,0.175366925658748,0.164731671447253,0.491393676750938
"2205","US-Wkg","2019-09-29",0.350457132629558,0.5255924955586,-0.137992521,-0.388687658,0.731881904755317,0.16901814188583,0.156870588778371,0.499668773833524
"2206","US-Wkg","2019-10-02",0.351942844802767,0.527810712181788,-0.148540902,-0.40117831,0.676367313445348,0.184283601232644,0.165636256373324,0.518549989883092
"2207","US-Wkg","2019-10-07",0.351110143818317,0.526561570287705,-0.147240258,-0.399711417,0.753831166563633,0.173243769260977,0.148384895261028,0.516353312064942
"2208","US-Wkg","2019-10-09",0.337632468595588,0.50635890620241,-0.139855746,-0.394275623,0.67611322113716,0.174544067397165,0.158302749954776,0.505887299
"2209","US-Wkg","2019-10-12",0.334819481227269,0.502133771948106,-0.137197593,-0.407426444,0.613655310252812,0.18138932115295,0.164233367282202,0.515326393585016
"2210","US-Wkg","2019-10-17",0.29346677597451,0.44011696666744,-0.155767218,-0.387319293,0.574657285,0.189192407320296,0.141093659490895,0.511876444
"2211","US-Wkg","2019-10-19",0.272478698280465,0.408646925181657,-0.163056374,-0.372517363,0.506504423373082,0.199870736471393,0.150463768330671,0.504508871
"2212","US-Wkg","2019-10-22",0.266359906688368,0.399466569139612,-0.153198107,-0.374567212,0.479944306430016,0.1964791494387,0.151222972772774,0.498794115265481
"2213","US-Wkg","2019-10-24",0.252040116829141,0.377995863694329,-0.160491504,-0.367418705,0.492486603331141,0.193542913423137,0.130093622170103,0.498200952171133
"2214","US-Wkg","2019-10-27",0.249333875097791,0.373935081284897,-0.143562761,-0.372773534,0.467090067685692,0.186235407223671,0.133702710697266,0.48982703659471
"2215","US-Wkg","2019-10-29",0.234280063126815,0.351363794689685,-0.145776444,-0.365944396,0.406013932883509,0.1964391195358,0.149387700393302,0.485430031
"2216","US-Wkg","2019-11-01",0.228871198205059,0.343246005278134,-0.157943447,-0.361167699,0.398289692350244,0.204345623772768,0.148705838954222,0.490814697
"2217","US-Wkg","2019-11-13",0.195746632942642,0.293574573408995,-0.168884192,-0.337631649,0.360387414078469,0.206278694477627,0.146332461593432,0.478935539224063
"2218","US-Wkg","2019-11-18",0.187452088434555,0.281134889092176,-0.169383594,-0.329283766,0.321598459298078,0.21454433724376,0.156184706606499,0.472027934772882
"2219","US-Wkg","2019-11-23",0.199166044110794,0.298697351837643,-0.172256781,-0.337291119,0.34150550659011,0.216483921804102,0.144706411662854,0.481083114692906
"2220","US-Wkg","2019-11-26",0.19050598356138,0.285708420723742,-0.189066037,-0.325622531,0.345047593775796,0.222223311771833,0.133082558169834,0.484361464
"2221","US-Wkg","2019-12-01",0.187226942739201,0.280785527761371,-0.189509045,-0.333998823,0.284961226838128,0.242885379029636,0.161203424929866,0.491730437277705
"2222","US-Wkg","2019-12-03",0.167569171621333,0.251310960489086,-0.195051324,-0.293374647,0.317511420358598,0.221406582494712,0.136095884788708,0.461577369519698
"2223","US-Wkg","2019-12-13",0.16151015645727,0.242219729659351,-0.230781299,-0.295939422,0.277373528735935,0.256204099116072,0.122362110965168,0.492384012068675
"2224","US-Wkg","2019-12-21",0.16553127634222,0.248248777531179,-0.228929615,-0.310544017,0.256784241077731,0.267250765468448,0.132036608398363,0.502701324369418
"2225","US-Wkg","2019-12-26",0.036736648,0.055100979,-0.005026983,-0.052223661,-0.232729253,0.0100585788335612,0.044491761,0.0567263317459654
"2226","US-Wkg","2020-01-05",0.14808851618639,0.222089894153112,-0.232820685,-0.289621366,0.256005906445808,0.256641293018513,0.114005176419295,0.488995277543185
"2227","US-Wkg","2020-01-12",0.143253604848353,0.214842362724135,-0.23233897,-0.286315026,0.253756845851283,0.253608567788123,0.119130129211846,0.48581719602386
"2228","US-Wkg","2020-01-17",0.112385134975169,0.168551766747877,-0.170440614,-0.210645103,0.274098809089713,0.18334510124344,0.137826525302528,0.367784356739078
"2229","US-Wkg","2020-01-25",0.127547228032016,0.191281659262838,-0.275470719,-0.273029651,0.217175577547826,0.287194191746321,0.10713744506865,0.509664364040649
"2230","US-Wkg","2020-01-27",0.114754041265716,0.17209974813039,-0.271152649,-0.244230469,0.205503641237117,0.278406905408466,0.119280567,0.48299187653369
"2231","US-Wkg","2020-01-30",0.121270054171635,0.18186896261302,-0.272393519,-0.260000329,0.204294012,0.286196103,0.120614752049765,0.496726456
"2232","US-Wkg","2020-02-01",0.122681764122453,0.183990601279499,-0.257802948,-0.252661671,0.234283091854311,0.262792360034025,0.098293252,0.47876056
"2233","US-Wkg","2020-02-06",0.113785041444016,0.170645996899552,-0.268144683,-0.246626491,0.202966382188608,0.276753050317887,0.106247803604382,0.482379751356983
"2234","US-Wkg","2020-02-14",0.116501048254191,0.174721042576202,-0.253267286,-0.241025823,0.242726329577416,0.251513981402678,0.101670406452256,0.465552915603984
"2235","US-Wkg","2020-02-16",0.117680522283691,0.176489145269254,-0.255887003,-0.242507715,0.219069668966908,0.264041456464292,0.108919652519427,0.468946565606999
"2236","US-Wkg","2020-02-24",NA,NA,NA,NA,NA,NA,NA,NA
"2237","US-Wkg","2020-03-07",0.111844766765442,0.167740258859873,-0.264510101,-0.229765241,0.221170783025567,0.263720718901834,0.1012911406386,0.465586354738028
"2238","US-Wkg","2020-03-15",0.131310029173812,0.196929191946708,-0.260714276,-0.242850557,0.288806074113811,0.252118202600853,0.084441404,0.473296069001067
"2239","US-Wkg","2020-03-20",0.139450074336695,0.209136455933437,-0.263055004,-0.262454026,0.259147426565949,0.269568056,0.114423695413813,0.491056983248684
"2240","US-Wkg","2020-03-25",0.135675392455263,0.203476806606543,-0.261155875,-0.242159234,0.293935820618379,0.253647683524724,0.08108771,0.47311743686777
"2241","US-Wkg","2020-03-30",0.156053847,0.234040904777115,-0.235888774,-0.261500587,0.323469052483391,0.240402674247105,0.104055771677363,0.468200365077933
"2242","US-Wkg","2020-04-04",0.176582196046085,0.264828921637798,-0.221525139,-0.283410748,0.371691754041508,0.229246193793162,0.091140803,0.474819134
"2243","US-Wkg","2020-04-09",0.192850837062393,0.289229396433193,-0.205454397,-0.29457507,0.378120153,0.224884794957169,0.119811347155628,0.471057685324107
"2244","US-Wkg","2020-04-14",0.187800595955719,0.281664095289704,-0.183356733,-0.260102516,0.387187042152666,0.178561653714738,0.114615567641694,0.421693373807187
"2245","US-Wkg","2020-04-16",0.197266392717678,0.295856655,-0.199800059,-0.286711523,0.439563305066205,0.209433536231705,0.11061948018804,0.459917641196168
"2246","US-Wkg","2020-04-21",0.200298762038694,0.30040534095173,-0.193354403,-0.284883489,0.481458593466281,0.198935384857347,0.098094959,0.453049899082753
"2247","US-Wkg","2020-04-24",0.214626250271353,0.321887752322098,-0.195668122,-0.304887859,0.4705311611808,0.208002566000832,0.10500511487701,0.472067478609364
"2248","US-Wkg","2020-04-26",0.20259974929085,0.303857053480812,-0.186859118,-0.283338691,0.467576528760118,0.197767381849303,0.114283523376258,0.44630359120205
"2249","US-Wkg","2020-04-29",0.218946006418131,0.328367138609458,-0.185225221,-0.304313792,0.456890944630396,0.205166194943276,0.126461494971126,0.463064618343271
"2250","US-Wkg","2020-05-04",0.239976295347951,0.359909414670504,-0.158307976,-0.323290611,0.528162305364144,0.181726620817713,0.112883237791464,0.457880282215044
"2251","US-Wkg","2020-05-06",0.222860757937595,0.334246693307868,-0.157354124,-0.298947745,0.506601136890306,0.178644505630798,0.121434463916512,0.435581218553869
"2252","US-Wkg","2020-05-16",0.223637083368849,0.335411845153995,-0.160614888,-0.30691455,0.498785057677471,0.182443387618058,0.126984905264808,0.44539658221016
"2253","US-Wkg","2020-05-19",0.24020120279124,0.360248761137797,-0.147599511,-0.333920424,0.477067289550782,0.18362335814639,0.139328726911462,0.458603383810241
"2254","US-Wkg","2020-05-21",0.229194262215923,0.343747714835906,-0.146383829,-0.314852513,0.530680444846449,0.169620724792625,0.108436093699501,0.440732747335481
"2255","US-Wkg","2020-05-24",0.238292647054556,0.357386118556841,-0.150026213,-0.335487183,0.506268066293861,0.179064027209055,0.117560010904897,0.462080221542155
"2256","US-Wkg","2020-05-26",0.2149867042162,0.322439526614672,-0.153239788,-0.306875088,0.468455505510162,0.179566836352477,0.122907298168031,0.439271817009919
"2257","US-Wkg","2020-05-29",0.206835449544787,0.310212634034261,-0.16882735,-0.290134175,0.483049092114649,0.184678510591755,0.132909405417408,0.437429074667996
"2258","US-Wkg","2020-05-31",0.201933379775753,0.30286187333979,-0.171496227,-0.289754593,0.476935730877565,0.18553051003051,0.11035223582148,0.439305517860098
"2259","US-Wkg","2020-06-03",0.21490746448406,0.322313206423966,-0.179332283,-0.31205102,0.459902850725658,0.198958233273257,0.124157097538369,0.465233922523013
"2260","US-Wkg","2020-06-08",0.217292601355899,0.325891752106288,-0.164124336,-0.320566974,0.422076440683689,0.197484445121147,0.14262607,0.460182228838176
"2261","US-Wkg","2020-06-10",0.207889803628632,0.31179652971435,-0.15538114,-0.303182594,0.477311564658274,0.176743766220219,0.108907352134556,0.437792286128567
"2262","US-Wkg","2020-06-13",0.204242507546999,0.306319934180789,-0.181034278,-0.300680638,0.457856423450811,0.19620967797216,0.124405978612967,0.456775865180212
"2263","US-Wkg","2020-06-15",0.191673981148488,0.287475024891702,-0.194794827,-0.291547971,0.406547104841516,0.210481374417732,0.141942728050005,0.459973602213488
"2264","US-Wkg","2020-06-18",0.220605643900745,0.330860417879987,-0.174945461,-0.335478632,0.407886189913851,0.209871785730875,0.149025062723894,0.481698644306742
"2265","US-Wkg","2020-06-20",0.191762384520497,0.287607694480226,-0.187305543,-0.295258196,0.423622310948079,0.201821737303414,0.114229454348533,0.457064015351317
"2266","US-Wkg","2020-06-23",0.202438536475621,0.303613895385485,-0.177746405,-0.305653584,0.443121997293035,0.196085068432544,0.124742116491629,0.458343985617849
"2267","US-Wkg","2020-06-25",0.185672988021698,0.278475198791768,-0.182758073,-0.290810955,0.383513565645932,0.204729784739385,0.130345228046137,0.449425972559645
"2268","US-Wkg","2020-06-28",0.14905856247646,0.223562340669999,-0.122932827,-0.230984929,6.25004600552745,0.146275421999744,0.157306894857917,0.341124552041072
"2269","US-Wkg","2020-06-30",0.184461410182711,0.276658236505678,-0.192442637,-0.292345387,0.399749503,0.207008176016229,0.124852103611917,0.458740173336077
"2270","US-Wkg","2020-07-03",0.220075429705815,0.330062971637144,-0.19346339,-0.316654905,0.442707898284749,0.214356046172381,0.13821731498079,0.480314497132155
"2271","US-Wkg","2020-07-05",0.199366344578973,0.299012211195414,-0.184984335,-0.295397659,0.411494483116313,0.206247743970202,0.133710551393229,0.455164063771067
"2272","US-Wkg","2020-07-08",0.183866200440945,0.275760803950437,-0.193874603,-0.290425368,0.364857405998849,0.216059464842508,0.135351449394709,0.458156645146182
"2273","US-Wkg","2020-07-10",0.169672934983488,0.254476962896389,-0.20020439,-0.26982417,0.387154970052799,0.207988423903262,0.110200167778249,0.445729951788174
"2274","US-Wkg","2020-07-13",0.143792386049383,0.215658926236621,-0.129609588,-0.220292872,0.443424151469784,0.140827379542832,0.113302715922653,0.340145600805508
"2275","US-Wkg","2020-07-28",0.209580602953368,0.314321340088497,-0.217349026,-0.303141253,0.437258792526539,0.227796015681146,0.143482849725031,0.487829761972698
"2276","US-Wkg","2020-07-30",0.189877562423746,0.284777798330469,-0.213805474,-0.28911648,0.43009190178887,0.21811817567089,0.104569969814431,0.473240305230896
"2277","US-Wkg","2020-08-04",0.178043791536952,0.26702842652735,-0.228984734,-0.28025902,0.380968748741916,0.233519124243327,0.116984331957386,0.478113188963927
"2278","US-Wkg","2020-08-09",0.180744184619778,0.271078886647465,-0.228433797,-0.292344238,0.388474520518893,0.23275656423353,0.104996411679323,0.487662575604916
"2279","US-Wkg","2020-08-14",0.179962429230617,0.269905963781973,-0.225449703,-0.28100354,0.388842434802146,0.230105656102391,0.119566355631721,0.475895943167807
"2280","US-Wkg","2020-08-17",0.178181062499817,0.267229776,-0.225110294,-0.283610956,0.380564330663886,0.230933402685547,0.123789587889666,0.477899767
"2281","US-Wkg","2020-08-19",0.175290854510174,0.262899691,-0.220128141,-0.285581774,0.391078921438848,0.223808954168042,0.094648299,0.475403734440343
"2282","US-Wkg","2020-08-24",0.163045945515862,0.244534822556186,-0.226404071,-0.250262609,0.450039259021731,0.212305035654944,0.115638355265453,0.451017771791021
"2283","US-Wkg","2020-08-27",0.1703415887898,0.255472232086155,-0.223102483,-0.285520029,0.341526622883939,0.235256468741727,0.118009459288394,0.47778666579325
"2284","US-Wkg","2020-09-03",0.191706352842533,0.287516108393691,-0.235808142,-0.290685651,0.39866471832783,0.241086296779317,0.11794441524684,0.492154913080146
"2285","US-Wkg","2020-09-06",0.175164998992987,0.262703181910318,-0.243711836,-0.287121512,0.349151241882219,0.250245595256624,0.114573850631306,0.495547688014284
"2286","US-Wkg","2020-09-08",0.11079382886473,0.166170160685578,-0.17734316,-0.118783887,7.67597753434872,0.116135333682033,0.106780897460944,0.289990241512311
"2287","US-Wkg","2020-09-13",0.141454380816671,0.212157110020041,-0.18777942,-0.193440075,0.623641443947004,0.161908405196764,0.124328225834442,0.367798678416021
"2288","US-Wkg","2020-09-16",0.172352237252853,0.258487057043438,-0.231468114,-0.27989383,0.362982970517202,0.236435579142625,0.115690492835629,0.479973455831188
"2289","US-Wkg","2020-09-18",0.166832258809553,0.25021121515586,-0.234675214,-0.266769138,0.416792019,0.224924203080685,0.093426262,0.471715397810748
"2290","US-Wkg","2020-09-21",0.166376111173645,0.249523287345032,-0.240158663,-0.280556763,0.35668402895177,0.240959380996253,0.096136619,0.487516939
"2291","US-Wkg","2020-09-23",0.155024720303635,0.23250519,-0.237577046,-0.261603494,0.352342138512107,0.234107392335382,0.11439880221605,0.469698842852856
"2292","US-Wkg","2020-09-26",0.158491724636507,0.237698278170024,-0.244861003,-0.279312483,0.308855230541309,0.252714161520724,0.114339386277497,0.490185888297715
"2293","US-Wkg","2020-09-28",0.155243811237412,0.232831366045813,-0.236576601,-0.271541872,0.335346888342889,0.237595082421195,0.095040508,0.477099627374394
"2294","US-Wkg","2020-10-01",0.16994254300449,0.254872496442889,-0.227136844,-0.299097827,0.336905133800242,0.23899427388965,0.093309552,0.492365256
"2295","US-Wkg","2020-10-03",0.154590241621828,0.231851090794393,-0.227563995,-0.273038217,0.317990150824412,0.235638707448337,0.10534980428825,0.4710334092473
"2296","US-Wkg","2020-10-06",0.156286055828018,0.234392770729894,-0.220387136,-0.271831405,0.331995835690551,0.228113630691973,0.112743205911932,0.46407981033147
"2297","US-Wkg","2020-10-08",0.152975034553904,0.229428477926057,-0.231223804,-0.271575971,0.333048790970977,0.233216649041799,0.091697889,0.472795460832758
"2298","US-Wkg","2020-10-11",0.153943171801573,0.230877110224019,-0.237639628,-0.285797163,0.302669603288758,0.246862700235439,0.094927569,0.489777253258771
"2299","US-Wkg","2020-10-13",0.144930179363685,0.217362779843205,-0.240784258,-0.274467699,0.271627048131686,0.253622604984793,0.112553641425657,0.482817266623299
"2300","US-Wkg","2020-10-16",0.152896996756869,0.229308524011117,-0.233239177,-0.286872422,0.278150763,0.251571346007789,0.116612894968885,0.487026524748477
"2301","US-Wkg","2020-10-18",0.147493232041652,0.221207306907307,-0.22779329,-0.263392538,0.337088175605741,0.226763379080803,0.096661457,0.4631840657116
"2302","US-Wkg","2020-10-23",0.138477597141949,0.207685689088356,-0.236535524,-0.270022659,0.263981324447793,0.248889561170654,0.119186069865548,0.475784438580429
"2303","US-Wkg","2020-10-28",0.16161625219515,0.242388179943056,-0.233830445,-0.308677583,0.292760866846025,0.252573903690332,0.113135256830095,0.505370621190085
"2304","US-Wkg","2020-11-02",0.149362221892508,0.224010707051809,-0.231977603,-0.293178765,0.256224535265721,0.257076948607899,0.127767431394465,0.491134565264631
"2305","US-Wkg","2020-11-05",0.153474299847915,0.230174728770791,-0.237156237,-0.309702411,0.2410592993423,0.271063767425982,0.132503190636168,0.508790648909681
"2306","US-Wkg","2020-11-10",0.172811640717141,0.259175936795654,-0.233846,-0.343822067,0.272313945503874,0.268613279687595,0.124256478720596,0.533861406776499
"2307","US-Wkg","2020-11-15",0.161787442299316,0.242642172893181,-0.23792598,-0.329587033,0.238300281547684,0.280087739954018,0.137754773452894,0.525277341511089
"2308","US-Wkg","2020-11-17",0.140561683262827,0.210811356162397,-0.243412281,-0.280750282,0.265219499737622,0.254661373216868,0.117067993650682,0.490163582044469
"2309","US-Wkg","2020-11-22",0.132937708726435,0.199376466158828,-0.237737601,-0.277131789,0.228213886503582,0.260733553954826,0.132558566833521,0.482550235855855
"2310","US-Wkg","2020-11-25",0.158237642094131,0.23731859372684,-0.231814286,-0.329833717,0.229450782011265,0.278088488074849,0.138876544642029,0.520819107011561
"2311","US-Wkg","2020-11-27",0.149284979689079,0.223894860176913,-0.218234417,-0.293098057,0.282115969,0.237540742397052,0.116338681266933,0.480180691532056
"2312","US-Wkg","2020-11-30",0.144372268785463,0.216529754587715,-0.183083429,-0.279530294,0.287601042704249,0.208833147779302,0.115826253382814,0.439751611515296
"2313","US-Wkg","2020-12-02",0.149875390101418,0.224780429170337,-0.220404172,-0.305388474,0.248671686595701,0.253156635330398,0.132215539918199,0.492028312961115
"2314","US-Wkg","2020-12-05",0.150153546914726,0.225194030656613,-0.234684294,-0.319357995,0.223438765007258,0.276460588593487,0.135965211680042,0.514542352
"2315","US-Wkg","2020-12-07",0.152342991802591,0.228481368036267,-0.221710612,-0.310960216,0.257097533012506,0.252091557921981,0.117455945382836,0.497570090449276
"2316","US-Wkg","2020-12-12",0.156420860780468,0.234592193556408,-0.225079685,-0.33062431,0.229537331848193,0.272013675668614,0.141765438978988,0.516353317643863
"2317","US-Wkg","2020-12-15",0.15288333000307,0.22928839273076,-0.225190722,-0.314040116,0.23843624942413,0.264006679838705,0.137856189772158,0.502860342784019
"2318","US-Wkg","2020-12-17",0.150316144533332,0.225440724763424,-0.226028467,-0.305607037,0.256798226997669,0.253574892435935,0.115960518487888,0.496526197401091
"2319","US-Wkg","2020-12-30",0.160730571128816,0.241057308146666,-0.225811291,-0.336382519,0.266070220347442,0.257108996241274,0.119202462128551,0.521788544856206
"2320","US-Wkg","2021-01-01",0.143545670340376,0.215286845123878,-0.23459327,-0.312856841,0.231739391325018,0.266005997159132,0.130821842688213,0.509236280672346
"2321","US-Wkg","2021-01-04",0.144358310455694,0.21650287934235,-0.23576179,-0.313158751,0.222633320000308,0.27250653028352,0.134020709220149,0.510394066351909
"2322","US-Wkg","2021-01-09",0.144733911845416,0.217066886065193,-0.225646381,-0.304087676,0.249664302,0.252209673573007,0.109104545083945,0.49519764587989
"2323","US-Wkg","2021-01-11",0.13485235834915,0.202252438405597,-0.195600072,-0.283407361,0.243974360250059,0.226963894705569,0.126666179147919,0.453416975683028
"2324","US-Wkg","2021-01-21",0.13425290891432,0.201347933608717,-0.209754544,-0.291557506,0.224703513,0.245258358538673,0.159424755675273,0.471938839220398
"2325","US-Wkg","2021-01-31",0.124375106394497,0.186535949938925,-0.237232154,-0.270907323,0.211885020786862,0.261224885314338,0.120338462585466,0.476809176451339
"2326","US-Wkg","2021-02-03",0.096219732,0.144309594580528,-0.190524035,-0.210430415,0.207736432596041,0.207631847249563,0.114869938106609,0.385309013152629
"2327","US-Wkg","2021-02-05",0.131013333302545,0.196491941167089,-0.237323975,-0.277481653,0.245139742486474,0.251336922014474,0.102602737000129,0.482359329666282
"2328","US-Wkg","2021-02-08",0.138698398090496,0.208014944347814,-0.238022125,-0.302446694,0.232190063902454,0.264004682271366,0.09846862,0.503371587774726
"2329","US-Wkg","2021-02-15",0.122172086670859,0.18323366199123,-0.230257564,-0.258571887,0.249019532855095,0.238006359,0.101367052149276,0.460963629747286
"2330","US-Wkg","2021-02-20",0.115617637113336,0.173402292242995,-0.240595262,-0.255582683,0.209033737713978,0.256862542842897,0.11039696464176,0.466901218061583
"2331","US-Wkg","2021-02-25",0.129031324223339,0.193520581158311,-0.225502662,-0.270776011,0.250378122627569,0.239682921195416,0.093683833,0.467179059775436
"2332","US-Wkg","2021-03-05",0.126766633871237,0.190122468526654,-0.223370406,-0.269086137,0.230267117223038,0.245008748398214,0.114923957658696,0.464051458589164
"2333","US-Wkg","2021-03-10",0.134874804408571,0.202283109516289,-0.223231193,-0.28266558,0.243961684914306,0.245378123049957,0.097751567,0.475346650041664
"2334","US-Wkg","2021-03-12",0.121481163379866,0.182198292089214,-0.218377683,-0.258834286,0.229717411130283,0.237424432805276,0.111609297696646,0.451251812122958
"2335","US-Wkg","2021-03-17",0.123202082171892,0.184779158543165,-0.226481521,-0.257237231,0.254287634,0.234397662847099,0.095075068,0.456669351589601
"2336","US-Wkg","2021-03-20",0.124409799694888,0.186588090930367,-0.23121566,-0.271292523,0.230394317559851,0.248219866176788,0.092433045,0.472318651259822
"2337","US-Wkg","2021-03-30",0.12620394668923,0.18927935962127,-0.22952935,-0.269264337,0.249028748173495,0.24072033695829,0.088166075,0.469286435828184
"2338","US-Wkg","2021-04-04",0.11086980907194,0.166281727,-0.233098177,-0.246229073,0.213890101637541,0.245159074777677,0.103573273112039,0.452865410747405
"2339","US-Wkg","2021-04-06",0.1171965395597,0.17577327606511,-0.219133316,-0.2462006,0.249317314245172,0.226703960596804,0.082626632,0.4411512875059
"2340","US-Wkg","2021-04-09",0.12015625635411,0.180209907482123,-0.222885183,-0.255088208,0.243699771872404,0.233594609202892,0.08489741,0.451858261238515
"2341","US-Wkg","2021-04-19",0.11434761684342,0.171476792595948,-0.209506914,-0.246693145,0.243416375507874,0.221882890543501,0.104370075919699,0.433184045379046
"2342","US-Wkg","2021-04-21",0.109338915291219,0.16398923332353,-0.215433996,-0.240334472,0.223989176319832,0.227624037283498,0.097326822,0.432990692392085
"2343","US-Wkg","2021-04-24",0.113976442613243,0.170942496261349,-0.218281865,-0.249104422,0.223230428639549,0.233869893388954,0.103892028555191,0.442838011277872
"2344","US-Wkg","2021-04-26",0.112151200391243,0.168207500929213,-0.215176953,-0.240807932,0.243518075732637,0.222239549141137,0.081715561,0.433174753946226
"2345","US-Wkg","2021-05-01",0.105452500540349,0.158161205751733,-0.222555302,-0.234171543,0.218727569275989,0.231120659858651,0.102021714795165,0.4337479037913
"2346","US-Wkg","2021-05-04",0.11599264448029,0.173966637253232,-0.221962485,-0.251643473,0.224971573476905,0.237233905865678,0.108396266382531,0.44808326158121
"2347","US-Wkg","2021-05-06",0.106439180449906,0.159640640320087,-0.22638473,-0.23427872,0.232126925328561,0.229137205135901,0.083350147,0.437137316497596
"2348","US-Wkg","2021-05-09",0.126970083341408,0.190431116250173,-0.208726332,-0.260913896,0.265626087513375,0.221346714751055,0.089503554,0.445017575386574
"2349","US-Wkg","2021-05-11",0.116724872304798,0.175068195414627,-0.205678948,-0.249000416,0.236497823565575,0.222264701384486,0.097513961,0.432141101040475
"2350","US-Wkg","2021-05-14",0.111023451977429,0.166514683846134,-0.218826161,-0.241736388,0.23186596706757,0.228312602,0.105394829496254,0.437084933049987
"2351","US-Wkg","2021-05-16",0.12634443511782,0.189495494149594,-0.214711114,-0.260198579,0.262910695101815,0.225756936528896,0.081845688,0.449366301692617
"2352","US-Wkg","2021-05-19",0.117872251557529,0.176785209999335,-0.231752741,-0.254064215,0.241320693852778,0.238598710796256,0.087256579,0.458443661
"2353","US-Wkg","2021-05-24",0.127742252989019,0.191588989261606,-0.211485986,-0.269098268,0.245460740748343,0.231373432050872,0.102757344983209,0.454185255683621
"2354","US-Wkg","2021-05-29",0.125599651162819,0.188375494311492,-0.213718454,-0.263088205,0.254011751210633,0.227802653291196,0.084091732,0.451033281148297
"2355","US-Wkg","2021-05-31",0.109013991659687,0.163503530041874,-0.212786591,-0.239707112,0.225359199938264,0.224991774336914,0.094441563,0.430172040166264
"2356","US-Wkg","2021-06-03",0.107643741908511,0.161445091799083,-0.226818611,-0.241686144,0.217863423936646,0.236225990067215,0.103774806221973,0.443827335285475
"2357","US-Wkg","2021-06-13",0.110958491628182,0.166417014485594,-0.214450536,-0.24260637,0.22716964563137,0.227068615927703,0.102345398901564,0.434148690601446
"2358","US-Wkg","2021-06-15",0.100566378379912,0.150833218780325,-0.227963996,-0.227104134,0.224630609758532,0.228065732831246,0.079516338,0.432435953231184
"2359","US-Wkg","2021-06-18",0.114721263491165,0.172060165672546,-0.223493757,-0.249475792,0.239508315317258,0.231231015887992,0.088205943,0.447688685127547
"2360","US-Wkg","2021-06-23",0.094589807,0.141867345241414,-0.244138777,-0.224739734,0.195420046580214,0.245725685388722,0.112417329424459,0.44410843348811
"2361","US-Wkg","2021-06-28",0.11451661756935,0.171752662212833,-0.247782016,-0.259091725,0.223991633711204,0.253711434866642,0.100480346205429,0.475847467551491
"2362","US-Wkg","2021-07-08",0.116024905915737,0.174014931374195,-0.258378772,-0.243207051,0.262606835775764,0.247972302675523,0.092511011,0.47169369770098
"2363","US-Wkg","2021-07-10",0.094195176,0.14127646101617,-0.256637126,-0.225647258,0.19488364099392,0.253954362160463,0.095820705,0.455439758360168
"2364","US-Wkg","2021-07-13",0.112234503863261,0.16832987,-0.258597176,-0.229291488,0.270247516128517,0.242926096502918,0.101942125284879,0.460474658589189
"2365","US-Wkg","2021-07-28",0.248935334881056,0.373346214011965,-0.188246293,-0.341911837,0.521317616531289,0.207116915293466,0.102529622607993,0.497682783590777
"2366","US-Wkg","2021-07-30",0.264328233148101,0.396441101539201,-0.161671943,-0.336111814,0.599623684859619,0.181324630339824,0.12057598694015,0.471882811718099
"2367","US-Wkg","2021-08-02",0.352035046950003,0.527967829341256,-0.123531848,-0.402840545,0.734308918383817,0.158556818893043,0.166119420017689,0.501782697451515
"2368","US-Wkg","2021-08-04",0.354124358888699,0.531120457188362,-0.090868326,-0.399714044,0.875585845817903,0.121134128586181,0.117691787343861,0.4740161
"2369","US-Wkg","2021-08-07",0.426037748734265,0.638960656339393,-0.057222888,-0.449007469,1.0095374921018,0.095410642,0.159404362540004,0.494886406506656
"2370","US-Wkg","2021-08-17",0.221379387980935,0.332014219293198,0.016712443,-0.190857757,-0.436209419,-0.011227747,0.117060174945239,0.176077237721008
"2371","US-Wkg","2021-08-22",0.551785479381183,0.827554209982895,0.0448401655182502,-0.527461707,1.23997134440966,0.0115349781921211,0.214463226306772,0.49596595740598
"2372","US-Wkg","2021-08-24",0.588932846932395,0.883273279626365,0.07210946,-0.53761847,1.4834893335573,-0.022674839,0.219997620875655,0.485899394167077
"2373","US-Wkg","2021-08-27",0.532990090368671,0.799363430302479,0.036080072,-0.515828339,1.26649930698965,0.0165185306348917,0.188194727171322,0.490104392716664
"2374","US-Wkg","2021-08-29",0.476449096949595,0.714575955123096,0.015997659,-0.468452559,1.1914414190096,0.033953981,0.192059456825571,0.456680458030305
"2375","US-Wkg","2021-09-06",0.47370884458625,0.710442763270266,-0.027360282,-0.489574098,1.06189681966326,0.074949632,0.175658169526485,0.5107167
"2376","US-Wkg","2021-09-08",0.425610030520364,0.638321089657943,-0.043863838,-0.468072036,0.839134728642853,0.102145443763071,0.172014094001178,0.501768178583647
